,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
0,0,10,-0.5561403121650581,0.013254767632496542,-0.2020712557169556,-0.5256061543641688,0.0,0.012419624254107475,1.0238334955092459,0.63665418367122,0.054903694504754776,1.0,1.022331818036635
1,0,1000,-0.5561403121650581,-0.3596028723923254,-0.35722043730217556,-0.4808942320262132,-0.3467982911948268,-0.37993359565734863,0.353395421036125,0.35767929515572444,0.13530053206521106,0.3764194329939172,0.31683859747863896
2,0,100000,-0.5561403121650581,-0.3424432764320314,-0.4022577489553519,-0.4893637572857211,-0.9122917457188418,-0.45033377408981323,0.3842502171818883,0.27669737266597405,0.12007141618519863,0.640398521314313,0.1902515170377405
3,0,10000000,-0.5561403121650581,-0.5555530406342932,-0.6340624283024129,-0.4873726755287692,-1.1792287817301133,-0.45033377408981323,0.001055977273934027,0.1401123321451082,0.12365159498791958,1.1203799759441415,0.1902515170377405
4,1,10,0.8756511157694503,0.09541465356242755,1.028325382587014,1.3949819461382738,0.0,1.308873176574707,0.8910357654502787,0.17435513307535283,0.5930796192870469,1.0,0.4947427725534007
5,1,1000,0.8756511157694503,0.8630568163203651,0.6718998206920435,0.7602988963877644,0.0,1.1763259172439575,0.014382782391613072,0.2326854741666913,0.1317330810231697,1.0,0.34337282972602495
6,1,100000,0.8756511157694503,0.8889563010620593,0.6397110545211928,0.6903856621982758,0.0,1.1578700542449951,0.015194619241611347,0.26944528134465145,0.21157450751190837,1.0,0.3222960987465356
7,1,10000000,0.8756511157694503,0.881310666320597,0.6330571378792644,0.6704820038924372,0.8780483264733877,1.1578700542449951,0.0064632482608938295,0.2770441029781755,0.23430463135620785,0.002737632215349739,0.3222960987465356
8,2,10,0.5707938494671746,-5.068207895781265,-2.0098713026624084,1.0548304933297479,0.0,1.1497867107391357,9.879226537763753,4.521185984289399,0.8480060608824227,1.0,1.0143642259152585
9,2,1000,0.5707938494671746,0.0484156224421687,-0.3835519656465317,-0.7531357718763118,0.0,0.8276386857032776,0.9151784440435654,1.6719623310667595,2.319453201150205,1.0,0.4499782828351477
10,2,100000,0.5707938494671746,0.7724240283055995,0.8884738153688444,-0.28390800339436867,-18.445793905256412,0.9371854066848755,0.3532451848012079,0.5565581447631542,1.4973914902190897,33.316034803940546,0.6418982222035514
11,2,10000000,0.5707938494671746,0.5589206397508023,0.09856532144354872,-0.2982439212944729,0.0,0.9371854066848755,0.020801222240666592,0.8273188795997756,1.5225072442053782,1.0,0.6418982222035514
12,3,10,0.6609442574235832,1.5283201728745897,1.5554743938576283,1.4193450149449882,1.011977981172169,0.7813048362731934,1.3123283933687713,1.353412373867956,1.1474504075089713,0.5311094238369587,0.18210397850914978
